,text,task_1,Hate,c_text,dale_chall,bad_words,num_words,all_caps,emoji,capitals,total_length,caps_vs_length,num_unique_words,words_vs_unique,num_urls,!,?
81,Lol asshole got a state pardon only to be hit with fed charges. Take this life sentence and die in jail shitbag. They need to get the child rapist and co worker killer too. https://t.co/8l86N9lMRN,HOF,1,lol asshole got a state pardon only to be hit with fed charges take this life sentence and die in jail shitbag they need to get the child rapist and co worker killer too,8.73,4,35,0.0,0.0,7,196,0.03571428571428571,33,0.9428571428571428,1,0.0,0.0
82,bitch i’m worth more,HOF,1,bitch im worth more,11.73,1,4,0.0,0.0,0,20,0.0,4,1.0,0,0.0,0.0
83,Please keep donating for the #IndiaCovidCrisis - I am scared to check my phone first thing in the morning. https://t.co/ZKl51DAp4p,NOT,0,please keep donating for the i am scared to check my phone first thing in the morning,10.4,0,20,0.05,0.0,9,130,0.06923076923076923,19,0.95,1,0.0,0.0
84,"@mlkhattar @BJP4India @BJP4Bengal I don't support any type of violence. Aap logo dwara laaso ka sauda bardasht ke bahar hai. Please dont divert on bullshit, provide oxygen to everyone. #ResignPMmodi #ResignModi",HOF,1,i do not support any type of violence aap logo dwarf laaso ka saudi bardasht ke bahai hai please dont divert on bullshit provide oxygen to everyone,15.86,0,31,0.03225806451612903,0.0,16,210,0.0761904761904762,31,1.0,0,0.0,0.0
85,"@mmMOUF @CDCarter13 Okay, this isn't fair all top b****** love their pimp.  No kidding, I typed in Trump and pimp and a picture of his wife came up at the top. Not that there's anything wrong with that https://t.co/UWuwPxqxQY",HOF,1,okay this is not fair all top b** love their pimp no kidding i typed in trump and pimp and a picture of his wife came up at the top not that there is anything wrong with that,9.87,1,39,0.02564102564102564,0.0,17,225,0.07555555555555556,37,0.9487179487179487,1,0.0,0.0
86,"@9livesrock That's some serious dig bicc energy there but holy shit, how can someone live with that many dogs in their house?",HOF,1,that is some serious dig icc energy there but holy shit how can someone live with that many dogs in their house,9.03,0,22,0.0,0.0,1,125,0.008,22,1.0,0,0.0,0.045454545454545456
87,"Well, got my 1st microchip yesterday! Now my arm feels like I got slugged with brass knuckles. 💉💪👊 #covidvaccine",NOT,0,well got my st microchip yesterday now my arm feels like i got plugged with brass knuckle syringeflexed bicepsoncoming fist,9.09,0,19,0.05263157894736842,0.0,3,112,0.026785714285714284,17,0.8947368421052632,0,0.05263157894736842,0.0
88,Bengal elections are the proof of already dead conscience of our pseudo political leaders. #MamtaBanerjee #ResignPMmodi #ElectionResults2021,HOF,1,bengal elections are the proof of already dead conscience of our pseudo political leaders,13.77,1,17,0.0,0.0,8,140,0.05714285714285714,16,0.9411764705882353,0,0.0,0.0
89,They my friends they would do the same hahaha I’m not buying random chicks they own hookah fuck that princess shit https://t.co/6gMJDZBMQY,HOF,1,they my friends they would do the same hahaha im not buying random chicks they own hookah fuck that princess shit,14.06,2,22,0.0,0.0,10,138,0.07246376811594203,21,0.9545454545454546,1,0.0,0.0
90,@BJP4India Indian voters : Just shut the mouth seeing climax of modi ji movie. #ResignModi,HOF,1,indian voters just shut the mouth seeing climax of modi ji movie,11.1,0,15,0.0,0.0,8,90,0.08888888888888889,15,1.0,0,0.0,0.0
91,1) Class 12th students are depressed due to exams.   2) India trapped in pandemic.  3) Economy failed.  What we can do now? #ResignModi #ResignPMmodi,NOT,0,) class th students are depressed due to exams ) india trapped in pandemic ) economy failed what we can do now,14.04,0,24,0.0,0.0,9,149,0.06040268456375839,24,1.0,0,0.0,0.041666666666666664
92,damson cant be nigerian....i would have told all of yall to piss off and went about my day,NOT,0,dawson cant be nigerian i would have told all of all to piss off and went about my day,8.92,1,18,0.0,0.0,0,90,0.0,18,1.0,0,0.0,0.0
93,Box O' Jokes time! - My mom never saw the irony in calling me son-of-a-bitch. - - Box ha and ha and ha!,HOF,1,box of jokes time my mom never saw the irony in calling me son of a bitch box ha and ha and ha,8.58,0,23,0.043478260869565216,0.0,5,103,0.04854368932038835,18,0.782608695652174,0,0.08695652173913043,0.0
94,Dear Indians please stop Drinking #CowPee and stop eating #CowDung and plz pray to #AlmightyGod and release #Kashmiries and say sorry to every Kashmiries... before last breath... #Modi destroyed #INDIA #IndiaCovidCrisis,NOT,0,dear indians please stop drinking and stop eating and plz pray to and release and say sorry to every kashmiries before last breath destroyed,11.8,0,31,0.03225806451612903,0.0,20,219,0.091324200913242,26,0.8387096774193549,0,0.0,0.0
95,@missmendezuk @Bbmorg Yes I get that you are deliberately being a twat. Go forth and multiply,HOF,1,yes i get that you are deliberately being a that go forth and multiply,7.98,0,16,0.0625,0.0,4,93,0.043010752688172046,16,1.0,0,0.0,0.0
96,"this is embarrassing on many levels .. hypocrisy , double standards , doosron ko preach karte ho, and he hasn't even said a single thing yet on #BengalBurning such a shame ! https://t.co/jdHHSs1wD6",HOF,1,this is embarrassing on many levels hypocrisy double standards doosron ko preach karate ho and he has not even said a single thing yet on such a shame,12.15,0,33,0.0,0.0,6,197,0.030456852791878174,30,0.9090909090909091,1,0.030303030303030304,0.0
97,"@ndtv This is the failure of state government and central government, The whole nation are burning and the women of Gujarat were celebrating what the hell is happening in our country why they were allowed to prayer in this situation of convid, #ResignPMmodi  #COVIDEmergencyIndia",HOF,1,this is the failure of state government and central government the whole nation are burning and the women of gujarat were celebrating what the hell is happening in our country why they were allowed to prayer in this situation of covid,10.48,2,44,0.0,0.0,13,279,0.04659498207885305,36,0.8181818181818182,0,0.0,0.0
98,"@DeepakNambisan @MortePhoto Quite honestly, I thought sound effects had been dubbed over the actual noise.   Bloody hell ð³",NOT,0,quite honestly i thought sound effects had been dubbed over the actual noise bloody hell,12.42,2,18,0.05555555555555555,0.0,7,125,0.056,18,1.0,0,0.0,0.0
99,"I am sorry to say this but bhakts, you deserve this. #ModiKaVaccineJumla",NOT,0,i am sorry to say this but bhakts you deserve this,6.86,0,12,0.08333333333333333,0.0,5,72,0.06944444444444445,12,1.0,0,0.0,0.0
100,Bloody #Chinese are making in #India! #ChineseVirus https://t.co/kZTh0E2gk6,HOF,1,bloody are making in,19.82,1,8,0.0,0.0,8,75,0.10666666666666667,8,1.0,1,0.125,0.0
101,Horrible and Heart breaking. Feel the helplessness :( https://t.co/thjGnbTeoY  #IndiaCovidCrisis #PakistanstandswithIndia,NOT,0,horrible and heart breaking feel the helplessness,18.1,0,11,0.0,0.0,11,121,0.09090909090909091,11,1.0,1,0.0,0.0
102,Those who are trending this I dare you guys  If you are son/daughter of ur real dad . Than don't take vaccine and don't allow ur parents to take it   #ModiKaVaccineJumla  And still u take vaccine makes u .😝😜,NOT,0,those who are trending this i dare you guys if you are son/daughter of ur real dad than do not take vaccine and do not allow ur parents to take it and still u take vaccine makes u face with stuck out tongue & closed eyesface with stuck out tongue & winning eye,7.9,0,39,0.02564102564102564,0.05128205128205128,9,207,0.043478260869565216,31,0.7948717948717948,0,0.0,0.0
103,@malakaddo @NVIDIAGeForce Fuck off dude. I'm not providing a fucking ID for a consumer product. That's ridiculous.,HOF,1,fuck off dude i'm not providing a fucking id for a consumer product that is ridiculous,13.35,2,17,0.058823529411764705,0.0,13,114,0.11403508771929824,16,0.9411764705882353,0,0.0,0.0
104,SHOOT NOW ASSHOLE,HOF,1,shoot now asshole,9.05,2,3,1.0,0.0,15,17,0.8823529411764706,3,1.0,0,0.0,0.0
105,"#Quran is along with its every single dot practical in all ages. i can justify it! if you have any misunderstandings.   However, ignoring the context intentionally and blaming the text is condemnable and disgusting.  #HinduEcosystem  @amirazizahmedi  #Islamophobia https://t.co/CKp4MKaqbb https://t.co/IaPJ0aktZL",NOT,0,is along with its every single dot practical in all ages i can justify it if you have any misunderstandings however ignoring the context intentionally and blaming the text is condemnable and disgusting,13.67,0,39,0.0,0.0,14,312,0.04487179487179487,36,0.9230769230769231,2,0.02564102564102564,0.0
106,@Acosta @HootHoottooh Acosta once again showing how petty &amp; immature he is.,HOF,1,costa once again showing how petty &amp immature he is,12.13,0,12,0.0,0.0,4,79,0.05063291139240506,12,1.0,0,0.0,0.0
107,@fuckezr @rezent4 @Rzpidz @T0WNLEY @lBarneY_ @LordNikoz @SpooxKs @t7ango idk probs shag ur mum since thats what other gamers do,HOF,1,id probe sha ur mum since thats what other gamers do,17.04,1,19,0.05263157894736842,0.0,13,127,0.10236220472440945,19,1.0,0,0.0,0.0
108,#TuckerCarlson is a dangerous fool! #DrSanjayGupta Sets the record straight about the #COVIDVaccine and Tucker's lies. https://t.co/bTEnewHBI2,HOF,1,is a dangerous fool sets the record straight about the and tucker's lies,13.77,0,17,0.0,0.0,18,142,0.1267605633802817,16,0.9411764705882353,1,0.058823529411764705,0.0
109,What could be worse than the situation in our country where hospitals should be replaced by statues and a new parliament for ministers.Patients lying on the roadside. how shameful?? #FarmLawsWorstThanCOVID #ResignModi https://t.co/v1JTgk97mp,HOF,1,what could be worse than the situation in our country where hospitals should be replaced by statues and a new parliament for ministers patients lying on the roadside how shameful,12.13,0,32,0.0,0.0,15,241,0.06224066390041494,30,0.9375,1,0.0,0.0625
110,"@mimmymum Schrodinger’s Twat: the situation where Daily Mail readers are both persecuted victims of 'cancel culture' who can’t say a thing these days, while at the same time never shutting the fuck up and spewing out their opinions about fucking everything under the sun 24/7/365. #Fanshawe",HOF,1,schrodingers that the situation where daily mail readers are both persecuted victims of 'cancel culture' who cant say a thing these days while at the same time never shutting the fuck up and sewing out their opinions about fucking everything under the sun /7/365,12.78,2,46,0.0,0.0,5,290,0.017241379310344827,43,0.9347826086956522,0,0.0,0.0
111,"@ajitanjum Yes, our PM insulted India at every level with jumla and fake stories. #ModiResign #ModiGovtSeNaHoPayega #ModiKaVaccineJumla #FarmersVsModiVirus #FarmLaws_NextPandemic #FarmersProtest https://t.co/5Urpd8VoXu",HOF,1,yes our pm insulted india at every level with jumla and fake stories,15.96,0,21,0.047619047619047616,0.0,29,218,0.13302752293577982,21,1.0,1,0.0,0.0
112,@Jayduck16803727 Thanks for the reminder...not a fucking chance will I be watching this bollocks.,HOF,1,thanks for the reminder not a fucking chance will i be watching this bollocks,9.97,1,14,0.07142857142857142,0.0,3,97,0.030927835051546393,14,1.0,0,0.0,0.0
113,It's a shame that the #SupremeCourt has to tell what is sensible in this country. #CentralVista #ResignModi https://t.co/aXX8xZcY9B,HOF,1,it is a shame that the has to tell what is sensible in this country,11.55,0,18,0.0,0.0,12,131,0.0916030534351145,18,1.0,1,0.0,0.0
114,"Citizens of India did not deserve to die devoid of basic healthcare, oxygen, beds, ICU, medicines. Lost my father and uncle too ðŸ˜” Incompetents must resign #ResignHarshvardhan #ResignModi #COVIDEmergency #COVID19India #COVIDEmergency2021 #ResignHarshvardhan",HOF,1,citizens of india did not deserve to die devoid of basic healthcare oxygen beds icu medicines lost my father and uncle too incompetent must resign,12.82,1,32,0.03125,0.0,32,259,0.12355212355212356,30,0.9375,0,0.0,0.0
115,@PCMohanMP @SureshNakhua @amritabhinder @NupurSharmaBJP @IAmErAijaz @sputnikvaccine @HardeepSPuri @khushsundar @TVMohandasPai @KiranKS @MajorPoonia Is been very shameful for India that India is the largest production of all vaccine n medicine. Still India,HOF,1,is been very shameful for india that india is the largest production of all vaccine n medicine still india,14.07,0,30,0.0,0.0,33,255,0.12941176470588237,28,0.9333333333333333,0,0.0,0.0
116,And here we don't have a plan for even innoculate people above 45.   #BJP #BjpDestroyedIndia #ModiKaVaccineJumla #CovidIndia #COVID19India https://t.co/nSU4tFWPWc,NOT,0,and here we do not have a plan for even innoculate people above,13.72,0,19,0.05263157894736842,0.0,25,162,0.15432098765432098,19,1.0,1,0.0,0.0
117,@KashmiriPandit7 @narayanagl @BDUTT 1stly that Dr. Mateen needs to be penalised and license cancelled.  The more we ignore that pimp is better. We should completly ignore so that her cravings dies off silently.,HOF,1,stay that dr mateen needs to be penalized and license cancelled the more we ignore that pimp is better we should completely ignore so that her carvings dies off silently,11.36,2,33,0.030303030303030304,0.0,11,210,0.05238095238095238,30,0.9090909090909091,0,0.0,0.0
118,@FamilyKarmaKast I think that having this show on in May 2021 is in poor taste considering all the sick and dying people in India. The show is about rich spoiled Indian families. That is what is wrong with India. The rich do not help the poor. Bad Karma #,NOT,0,i think that having this show on in may is in poor taste considering all the sick and dying people in india the show is about rich spoiled indian families that is what is wrong with india the rich do not help the poor bad karma,6.53,1,49,0.02040816326530612,0.0,13,255,0.050980392156862744,39,0.7959183673469388,0,0.0,0.0
